RowNumber,CustomerId,Name,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7458,15668889,Kavita Gupta,665,Germany,Female,43,2,116322.27,4,1,0,35640.12,1
7459,15800049,Neha Nair,728,Spain,Female,43,5,0.0,1,1,1,120088.17,0
7460,15583724,Ramesh Mishra,645,Spain,Female,29,4,0.0,2,1,1,74346.11,0
7461,15622083,Ramesh Singh,647,Germany,Male,30,6,143138.91,2,1,0,2955.46,0
7462,15645571,Vikram Iyer,596,Spain,Male,32,4,0.0,2,0,1,146504.35,0
7463,15598266,Ramesh Iyer,610,France,Male,40,9,0.0,1,1,1,149602.54,0
7464,15667934,Suresh Pandey,512,France,Male,36,0,129804.17,1,1,0,53020.9,0
7465,15569682,Sanjay Singh,768,Germany,Male,37,9,108308.11,1,1,0,41788.25,1
7466,15772941,Ramesh Bajpai,666,Germany,Male,30,3,110153.27,1,0,1,74849.46,0
7467,15586174,Anjali Bose,700,Germany,Female,30,4,116377.48,1,1,1,134417.31,0
7468,15803682,Ramesh Iyer,651,Germany,Female,37,10,117791.06,2,1,1,75837.58,0
7469,15627328,Suresh Reddy,542,Spain,Female,26,2,0.0,2,1,1,54869.54,0
7470,15717065,Pooja Verma,686,France,Female,35,8,105419.73,1,1,0,35356.46,0
7471,15602456,Anjali Reddy,850,Germany,Female,47,4,99219.47,2,1,1,122141.13,0
7472,15721569,Shiva Joshi,658,Germany,Female,55,8,119327.93,1,0,1,119439.66,0
7473,15573798,Shiva Nair,448,France,Female,36,6,83947.12,2,1,0,81999.53,0
7474,15638272,Kavita Rao,609,Spain,Male,32,4,99883.16,1,1,1,120594.85,0
7475,15799859,Deepak Mishra,704,France,Male,50,4,165438.26,1,1,0,120770.75,1
7476,15599152,Harish Mehta,698,France,Male,31,1,156111.24,1,0,0,134790.74,0
7477,15737909,Rahul Mehta,759,France,Male,44,2,111095.58,2,1,0,100137.7,0
7478,15646190,Suresh Bose,677,France,Female,56,0,119963.45,1,0,0,158325.87,1
7479,15711249,Neha Bose,544,Spain,Male,22,4,0.0,2,1,0,70007.67,0
7480,15671987,Amit Pandey,567,Spain,Male,35,8,153137.74,1,1,0,88659.07,0
7481,15812766,Deepak Das,490,Spain,Male,40,6,156111.08,1,0,0,190889.13,0
7482,15778589,Anjali Kumar,626,France,Male,34,7,113014.7,2,1,1,56646.28,0
7483,15750104,Neha Bajpai,718,Germany,Male,43,5,132615.73,2,1,0,32999.1,0
7484,15784526,Shiva Menon,616,France,Male,44,5,102016.38,1,0,1,178235.37,1
7485,15646563,Amit Joshi,772,France,Female,35,9,0.0,1,0,1,25448.31,0
7486,15744423,Maharaj Mehta,561,France,Male,32,5,0.0,2,1,0,84871.99,0
7487,15593694,Ramesh Thakur,814,France,Male,49,8,0.0,2,0,0,157822.54,0
7488,15785367,Kavita Mehta,651,France,Female,56,4,0.0,1,0,0,84383.22,1
7489,15687765,Rahul Bajpai,538,Germany,Female,42,4,80380.24,1,1,0,119216.46,0
7490,15789014,Suresh Joshi,600,France,Female,26,6,108909.12,1,1,0,82547.01,0
7491,15703177,Nitin Kumar,654,France,Female,35,2,90865.8,1,1,1,86764.46,0
7492,15660263,Pooja Nair,622,France,Male,40,4,99799.76,2,1,0,197372.13,0
7493,15776545,Rahul Thakur,682,France,Male,28,10,200724.96,1,0,1,82872.64,1
7494,15683276,Meena Mishra,610,Spain,Female,37,10,140363.95,2,1,1,129563.86,0
7495,15599272,Shiva Kumar,795,France,Female,36,1,151844.64,1,1,1,135388.89,0
7496,15589541,Anurag Verma,557,France,Female,27,2,0.0,2,0,1,4497.55,0
7497,15608804,Amit Sharma,824,Germany,Male,49,8,133231.48,1,1,1,67885.37,0
7498,15645820,Sunita Pandey,698,France,Male,27,7,0.0,2,1,0,111471.55,0
7499,15659031,Ramesh Joshi,630,France,Female,36,8,126598.99,2,1,1,134407.93,0
7500,15790113,Neha Bajpai,609,Germany,Female,71,6,113317.1,1,1,0,108258.22,1
7501,15652289,Sunita Mehta,694,France,Male,47,4,0.0,2,1,0,197528.62,0
7502,15605341,Nitin Pandey,681,France,Female,58,8,93173.88,1,1,1,139761.25,0
7503,15697844,Nitin Mehta,721,Spain,Female,32,10,0.0,1,1,0,136119.96,1
7504,15652048,Deepak Pandey,563,Germany,Male,44,7,105007.31,2,1,1,197812.16,0
7505,15587038,Sunita Reddy,654,Spain,Female,32,2,0.0,1,1,1,51972.92,1
7506,15660528,Sunita Bajpai,659,Spain,Male,27,4,0.0,2,1,0,99341.87,0
7507,15700300,Priya Singh,674,Germany,Female,44,4,131593.85,1,0,1,171345.02,1
7508,15642001,Sanjay Thakur,576,Germany,Male,44,9,119530.52,1,1,0,119056.68,1
7509,15580366,Pooja Reddy,566,Germany,Male,54,4,118614.6,2,1,1,172601.62,0
7510,15657228,Anurag Iyer,545,Germany,Male,37,9,95829.13,2,0,1,104936.88,0
7511,15729377,Neha Gupta,798,France,Male,36,1,0.0,2,1,1,159044.1,0
7512,15686913,Vikram Joshi,757,France,Male,38,0,0.0,1,1,0,83263.06,0
7513,15631267,Deepak Kumar,641,France,Male,50,6,153590.73,2,1,1,130910.78,0
7514,15632275,Kavita Gupta,718,France,Male,29,2,0.0,1,1,0,126336.72,0
7515,15715907,Amit Rao,699,France,Male,64,9,113109.52,1,1,0,27980.8,1
7516,15764841,Ramesh Mishra,623,France,Female,35,0,130557.24,1,1,1,47880.71,0
7517,15748649,Ramesh Patel,644,France,Male,40,8,93183.19,1,1,0,73882.49,0
7518,15771409,Ramesh Gupta,586,France,Male,58,7,151933.63,1,1,0,162960.05,1
7519,15779207,Vikram Reddy,500,Germany,Male,30,2,125495.64,2,1,1,68807.47,0
7520,15814116,Ramesh Mishra,583,France,Female,42,7,0.0,2,1,0,144039.05,0
7521,15665087,Shiva Rao,595,Germany,Female,26,8,118547.72,1,1,1,151192.18,0
7522,15611189,Kavita Thakur,670,Spain,Male,43,1,97792.21,1,0,0,120225.62,0
7523,15729718,Suresh Das,610,France,Male,41,6,0.0,3,0,0,56118.81,1
7524,15733602,Neha Joshi,814,Spain,Female,72,2,0.0,2,0,1,130853.03,0
7525,15620103,Pooja Menon,660,France,Female,40,8,167181.01,1,1,1,185156.94,0
7526,15770406,Sunita Das,580,Germany,Male,35,9,121355.19,1,0,1,35671.45,0
7527,15800554,Rahul Bajpai,850,France,Female,81,1,0.0,2,1,1,59568.24,0
7528,15611409,Pooja Kumar,676,Spain,Male,35,0,0.0,2,0,0,139911.58,0
7529,15646535,Amit Rao,578,France,Male,46,5,113226.47,1,1,0,56770.76,0
7530,15575430,Suresh Gupta,579,France,Female,33,1,118392.75,1,1,1,157564.75,0
7531,15711299,Vikram Kumar,711,Germany,Female,52,8,145262.54,1,0,1,131473.31,0
7532,15642063,Suresh Bajpai,692,France,Male,40,6,163505.16,1,0,0,90424.09,0
7533,15706602,Priya Bajpai,760,Spain,Female,33,1,118114.28,2,0,1,156660.21,0
7534,15592773,Priya Singh,630,Germany,Female,51,0,108449.23,3,0,0,88372.69,1
7535,15786539,Ramesh Reddy,808,France,Male,32,1,0.0,2,1,1,46200.71,0
7536,15737542,Anjali Pandey,611,Germany,Female,36,10,103294.56,1,1,0,160548.12,0
7537,15590234,Rohit Bajpai,697,France,Female,42,1,0.0,1,1,0,1262.83,1
7538,15773776,Neha Joshi,655,France,Female,38,6,0.0,1,1,1,188639.28,0
7539,15728082,Kavita Reddy,601,Spain,Male,28,6,0.0,2,1,0,14665.28,0
7540,15609987,Vikram Mehta,755,France,Male,42,2,119919.12,1,1,0,156868.21,0
7541,15735330,Sunita Das,553,France,Male,37,1,0.0,1,1,0,30461.55,0
7542,15649430,Sanjay Kumar,723,France,Male,28,4,0.0,2,1,1,123885.88,0
7543,15768777,Amit Nair,507,Spain,Female,34,4,0.0,2,1,1,60688.38,0
7544,15777893,Sunita Rao,777,France,Male,43,1,0.0,2,1,0,21785.91,0
7545,15791326,Deepak Chopra,566,France,Male,34,3,0.0,1,0,0,188135.69,0
7546,15615176,Harish Mehta,732,France,Male,26,7,0.0,2,1,0,154364.66,0
7547,15735221,Rohit Singh,697,France,Female,42,10,0.0,2,1,0,61312.15,0
7548,15617991,Rohit Joshi,555,France,Male,29,4,128744.04,1,1,1,47454.93,0
7549,15658504,Meena Patel,584,Germany,Female,62,9,137727.34,2,0,1,121102.9,0
7550,15785705,Anjali Das,705,Germany,Female,44,10,106731.58,1,1,0,137419.87,1
7551,15801817,Ramesh Mishra,688,France,Female,38,7,123544.21,1,1,1,157664.02,0
7552,15752578,Nitin Mehta,626,France,Female,37,2,133968.96,2,1,0,148689.65,0
7553,15781574,Harish Verma,636,Spain,Male,76,9,126534.6,1,1,1,39789.62,0
7554,15792107,Sanjay Joshi,719,Spain,Female,35,8,0.0,1,1,1,165162.4,0
7555,15569917,Amit Patel,706,Spain,Male,30,6,87609.68,2,0,0,137674.55,1
7556,15721504,Rohit Nair,731,Spain,Male,41,3,0.0,2,1,0,101371.72,0
7557,15757306,Anjali Kumar,738,Spain,Male,49,3,0.0,3,1,1,65066.48,1
7558,15647295,Maharaj Bajpai,426,France,Male,34,9,0.0,2,1,0,107876.91,0
7559,15642098,Anurag Pandey,622,Spain,Female,36,0,108960.0,2,1,0,111180.3,1
7560,15696120,Sunita Pandey,701,Spain,Female,30,2,0.0,2,1,0,115650.63,0
7561,15675176,Pooja Pandey,512,France,Male,51,6,144953.31,1,1,1,165035.17,0
7562,15700046,Anjali Patel,635,France,Male,41,4,103544.88,2,1,0,193746.55,0
7563,15782089,Sunita Iyer,685,France,Male,33,6,0.0,1,1,0,58458.26,0
7564,15706394,Amit Gupta,609,France,Male,53,7,0.0,2,0,1,52332.85,0
7565,15759387,Pooja Chopra,598,Germany,Male,38,1,101487.18,1,1,1,75959.1,1
7566,15623369,Rahul Iyer,708,France,Male,52,10,105355.81,1,1,0,123.07,1
7567,15732943,Sanjay Mishra,574,Spain,Male,36,4,77967.5,1,1,0,167066.95,1
7568,15750545,Kavita Nair,629,France,Male,44,5,0.0,4,0,0,117572.59,1
7569,15809909,Suresh Nair,422,Spain,Female,54,4,0.0,2,1,1,7166.71,0
7570,15642448,Anurag Bajpai,656,Spain,Male,28,8,120047.77,1,1,1,137173.39,0
7571,15791944,Ramesh Nair,697,France,Male,32,7,175464.85,3,1,0,116442.42,1
7572,15768342,Sunita Iyer,718,France,Male,52,8,79475.3,3,1,1,32421.32,1
7573,15567919,Priya Thakur,586,Germany,Male,37,8,167735.69,2,0,1,104665.79,0
7574,15674750,Neha Sharma,481,Spain,Female,37,8,0.0,2,1,0,44215.86,0
7575,15778345,Meena Thakur,749,France,Female,33,1,74385.98,1,1,0,20164.47,0
7576,15687634,Amit Nair,561,Germany,Male,49,5,94754.0,1,1,1,26691.31,0
7577,15666096,Anurag Iyer,676,Spain,Male,27,4,0.0,1,0,1,107955.67,0
7578,15581700,Nitin Thakur,615,Germany,Male,43,3,86920.86,1,1,1,150048.37,0
7579,15656417,Kavita Rao,582,France,Female,39,1,132077.48,2,1,0,192255.15,0
7580,15649101,Maharaj Pandey,601,France,Male,40,10,127847.86,1,0,0,173245.68,0
7581,15781975,Amit Verma,708,France,Male,34,3,0.0,1,0,1,121457.88,1
7582,15700511,Harish Nair,708,Germany,Male,42,9,176702.36,2,1,1,104804.74,0
7583,15770255,Kavita Bose,797,Germany,Female,33,10,83555.58,1,0,0,69767.14,0
7584,15643574,Maharaj Menon,682,France,Male,26,8,0.0,2,1,0,178373.43,0
7585,15595010,Suresh Mehta,694,Spain,Female,39,9,0.0,2,0,0,99924.04,0
7586,15580579,Neha Mehta,490,France,Female,40,1,0.0,1,1,1,49594.19,1
7587,15748532,Priya Joshi,828,Spain,Male,42,10,0.0,1,1,1,186071.14,0
7588,15773789,Priya Sharma,594,Spain,Female,38,7,96858.35,1,1,0,77511.45,0
7589,15600027,Neha Iyer,579,Spain,Male,33,1,0.0,2,1,1,54816.57,0
7590,15620832,Priya Sharma,723,France,Female,35,0,0.0,2,0,1,61290.99,0
7591,15568819,Sanjay Sharma,619,Germany,Female,42,8,132796.04,3,1,1,191821.35,1
7592,15748691,Kavita Mishra,794,Spain,Female,30,1,154970.54,1,0,1,156768.45,0
7593,15583552,Rahul Patel,674,Germany,Male,44,3,88902.21,1,1,0,73731.32,0
7594,15588019,Neha Verma,418,France,Male,28,7,98738.92,1,1,0,122190.22,0
7595,15713250,Meena Das,502,France,Male,33,8,0.0,2,1,1,123509.01,0
7596,15569595,Anjali Pandey,678,France,Female,50,6,0.0,1,1,0,8199.5,0
7597,15794868,Maharaj Mishra,599,Germany,Male,40,10,137456.28,2,1,1,14113.11,0
7598,15576680,Maharaj Kumar,736,France,Male,29,4,0.0,2,0,0,51705.01,0
7599,15613699,Harish Pandey,430,France,Female,60,7,73937.02,1,1,0,161937.62,1
7600,15609758,Meena Rao,537,France,Female,45,7,158621.04,1,1,0,120892.96,1
7601,15762392,Nitin Sharma,683,Spain,Male,30,1,113257.2,1,1,1,65035.02,0
7602,15693382,Deepak Bose,828,France,Male,31,9,0.0,1,0,1,164257.37,0
7603,15791769,Rahul Bajpai,691,France,Female,29,9,116536.43,1,1,0,51987.99,0
7604,15712483,Shiva Verma,608,Spain,Female,28,4,0.0,2,1,0,10899.63,1
7605,15636454,Rohit Gupta,691,France,Female,60,6,101070.69,1,1,0,177355.8,1
7606,15710138,Vikram Bose,718,Spain,Male,39,6,0.0,2,0,1,63889.1,0
7607,15571571,Suresh Pandey,680,Germany,Female,31,3,127331.46,3,1,1,176433.6,0
7608,15638751,Vikram Menon,838,Spain,Female,41,5,0.0,2,1,0,81313.51,0
7609,15598574,Maharaj Thakur,695,Spain,Female,31,5,0.0,2,0,1,13998.88,0
7610,15796787,Nitin Patel,681,France,Male,46,0,105969.42,1,1,0,5771.56,0
7611,15615670,Harish Mishra,762,France,Male,36,5,119547.46,1,1,1,42693.65,0
7612,15705506,Maharaj Bose,751,Spain,Male,38,7,0.0,2,0,0,90839.61,0
7613,15599535,Neha Kumar,678,Spain,Male,28,5,138668.18,1,1,1,54144.01,0
7614,15768449,Neha Reddy,634,France,Female,37,7,51582.5,2,1,1,184312.88,0
7615,15725002,Ramesh Bajpai,749,France,Male,37,7,0.0,2,1,0,20306.79,0
7616,15611682,Neha Mehta,590,Spain,Male,37,6,169902.92,1,1,1,128256.18,0
7617,15749964,Sunita Sharma,610,France,Female,27,4,87262.4,2,1,0,182720.07,0
7618,15678779,Anurag Joshi,502,France,Male,33,7,0.0,2,0,1,4082.52,0
7619,15752601,Shiva Das,578,France,Female,40,7,0.0,2,0,0,102233.73,0
7620,15758477,Ramesh Pandey,547,France,Female,32,2,0.0,2,1,0,132002.83,0
7621,15629133,Sanjay Menon,579,France,Female,27,9,0.0,2,1,0,126838.7,0
7622,15604963,Amit Bajpai,661,France,Male,39,5,0.0,2,0,0,181461.46,0
7623,15796413,Rohit Pandey,794,France,Male,46,6,0.0,2,1,0,195325.74,0
7624,15812470,Suresh Iyer,719,France,Male,61,5,0.0,2,0,1,29132.43,0
7625,15587443,Rahul Nair,728,France,Female,69,1,0.0,2,1,1,131804.86,0
7626,15689692,Harish Mehta,598,Germany,Male,19,3,150348.37,1,1,1,173784.04,0
7627,15779586,Suresh Nair,822,Germany,Female,46,3,115074.02,2,1,0,26249.86,0
7628,15667588,Anurag Rao,670,Spain,Female,40,3,0.0,1,1,1,182650.15,0
7629,15624423,Vikram Mishra,850,France,Male,28,8,99986.98,1,1,0,196582.55,0
7630,15591107,Pooja Pandey,723,Germany,Female,68,3,110357.0,1,0,0,141977.54,1
7631,15748986,Suresh Bajpai,705,Germany,Male,42,8,166685.92,2,1,1,55313.51,0
7632,15793896,Kavita Singh,677,Spain,Male,40,7,95312.8,1,1,1,62944.75,0
7633,15620570,Shiva Verma,736,France,Male,43,4,202443.47,1,1,0,72375.03,0
7634,15727811,Suresh Mishra,661,Germany,Female,47,0,109493.62,1,0,0,188324.01,1
7635,15707681,Deepak Menon,501,Germany,Male,38,9,88977.39,2,0,1,133403.07,0
7636,15702030,Shiva Patel,516,France,Female,29,2,104982.57,1,1,0,157378.5,0
7637,15673238,Ramesh Rao,517,Germany,Female,59,8,154110.99,2,1,0,101240.08,1
7638,15604196,Amit Thakur,766,France,Male,32,6,185714.28,1,1,1,102502.5,0
7639,15769356,Ramesh Nair,520,Germany,Female,23,3,116022.53,2,1,1,37577.66,0
7640,15665590,Nitin Menon,541,France,Male,46,6,0.0,2,1,1,83456.67,0
7641,15572361,Maharaj Bajpai,790,Germany,Female,34,2,164011.48,1,1,0,199420.41,0
7642,15667460,Pooja Menon,797,France,Male,31,9,0.0,2,1,1,24748.89,0
7643,15654760,Sunita Kumar,811,France,Male,40,1,101514.89,1,1,1,121765.0,0
7644,15632669,Kavita Verma,722,Spain,Female,32,4,0.0,2,1,1,113666.48,0
7645,15613673,Shiva Reddy,675,France,Male,28,9,0.0,1,1,0,134110.93,0
7646,15698522,Maharaj Iyer,660,Germany,Male,39,9,134599.33,2,1,0,183095.87,0
7647,15741633,Deepak Pandey,566,Spain,Male,32,10,147511.26,1,1,1,159891.03,0
7648,15674583,Kavita Patel,768,France,Male,25,0,78396.08,1,1,1,8316.19,0
7649,15665374,Nitin Pandey,610,Spain,Female,31,5,0.0,2,0,0,63736.36,0
7650,15588854,Rohit Bose,715,France,Female,31,3,110581.29,1,1,1,94715.24,0
7651,15810716,Nitin Patel,750,Germany,Male,42,8,151836.36,2,1,0,68695.38,0
7652,15776921,Kavita Verma,431,Germany,Male,45,5,83624.55,2,0,0,36899.62,0
7653,15569394,Rohit Thakur,704,France,Male,24,2,148197.15,2,1,0,182775.08,0
7654,15788215,Sanjay Mishra,535,Spain,Female,30,5,122924.75,1,0,0,62390.59,1
7655,15641007,Rahul Mishra,614,France,Female,38,4,72594.0,1,1,1,76042.48,0
7656,15594651,Nitin Bajpai,748,France,Male,38,4,115221.36,1,0,1,70956.75,0
7657,15575146,Meena Nair,492,Germany,Male,51,8,117808.74,2,1,1,67311.12,0
7658,15608916,Neha Patel,573,France,Male,40,7,147754.68,1,1,1,110454.46,0
7659,15666297,Pooja Mehta,706,Spain,Female,53,3,0.0,3,0,0,88479.02,1
7660,15598586,Anjali Kumar,680,France,Male,31,10,113292.17,1,1,1,122639.73,0
7661,15665014,Ramesh Bose,458,Spain,Male,36,5,0.0,2,1,0,79723.78,0
7662,15701738,Kavita Bajpai,612,Germany,Male,44,2,115163.38,1,1,1,97677.52,1
7663,15650591,Nitin Nair,809,Germany,Male,50,10,118098.62,1,1,1,100720.02,1
7664,15652667,Sanjay Bajpai,590,France,Male,39,9,0.0,2,1,1,104730.52,0
7665,15679622,Suresh Mehta,602,France,Male,35,8,0.0,1,1,1,22499.29,0
7666,15730150,Shiva Chopra,540,Spain,Male,37,0,120825.7,1,1,0,28257.89,0
7667,15813192,Ramesh Reddy,494,France,Male,25,6,0.0,2,0,1,109988.09,0
7668,15606554,Harish Bajpai,797,France,Male,29,1,0.0,1,0,1,149991.32,0
7669,15611794,Rahul Sharma,526,Germany,Male,61,6,133845.28,2,1,1,45180.8,0
7670,15672357,Suresh Menon,631,Spain,Male,38,7,0.0,2,1,0,181605.85,0
7671,15711759,Rahul Bose,576,France,Female,29,5,108541.04,1,1,1,126469.09,0
7672,15615296,Maharaj Thakur,405,France,Male,39,10,0.0,1,1,0,160810.85,1
7673,15699294,Vikram Mehta,555,France,Male,30,1,0.0,2,0,0,88146.86,0
7674,15788634,Sunita Singh,750,Spain,Female,37,2,113817.06,1,0,0,88333.74,0
7675,15660871,Priya Chopra,665,France,Male,28,8,137300.23,1,1,0,90174.83,0
7676,15618258,Kavita Nair,640,Spain,Male,37,5,158024.38,1,1,0,81298.09,0
7677,15722535,Neha Chopra,457,France,Female,33,7,127837.54,1,0,1,60013.17,0
7678,15711977,Neha Bose,695,France,Male,36,4,161533.0,1,1,0,100940.91,0
7679,15690169,Vikram Bose,645,France,Male,31,7,161171.7,2,1,0,12599.94,1
7680,15790689,Maharaj Reddy,647,Spain,Male,32,9,80958.36,1,1,1,128590.73,0
7681,15665181,Sanjay Bajpai,808,Spain,Male,25,7,0.0,2,0,1,23180.37,0
7682,15633608,Deepak Kumar,641,France,Male,33,2,146193.6,2,1,1,55796.83,1
7683,15805261,Nitin Thakur,700,Spain,Male,29,8,0.0,2,0,1,152097.02,0
7684,15740356,Maharaj Mishra,660,Germany,Male,26,4,115021.76,1,0,1,162443.05,0
7685,15808223,Shiva Bajpai,615,Spain,Male,41,1,126773.43,1,1,1,55551.26,0
7686,15769980,Deepak Mishra,705,Germany,Female,40,3,92889.91,1,1,1,109496.69,0
7687,15675450,Maharaj Bose,718,France,Male,48,9,0.0,2,1,1,72105.63,0
7688,15776494,Vikram Bose,754,France,Male,61,5,146622.35,1,1,1,41815.22,1
7689,15592412,Rahul Kumar,713,Germany,Male,45,4,131038.14,1,1,0,74005.04,1
7690,15777452,Sunita Verma,587,France,Female,46,6,88820.29,1,0,0,70224.34,0
7691,15692258,Suresh Mishra,569,Spain,Male,31,1,115406.97,1,0,0,145528.22,0
7692,15791045,Suresh Iyer,568,France,Female,38,3,132951.92,1,0,1,124486.28,0
7693,15807889,Shiva Kumar,634,Germany,Male,74,5,108891.7,1,1,0,10078.02,0
7694,15602043,Maharaj Nair,770,Germany,Female,46,5,141788.63,2,0,0,164967.21,0
7695,15807335,Meena Mishra,676,Spain,Female,64,4,116954.32,1,1,1,91149.48,0
7696,15629985,Meena Iyer,723,Germany,Female,47,10,90450.0,2,0,0,103379.31,1
7697,15679453,Anurag Gupta,614,Germany,Female,39,8,125997.22,1,1,1,128049.34,1
7698,15637315,Deepak Sharma,601,Spain,Female,41,3,0.0,2,1,0,54342.83,0
7699,15691513,Anurag Singh,592,France,Male,60,9,0.0,4,1,1,13614.01,1
7700,15622289,Rohit Joshi,605,Spain,Female,36,9,0.0,2,0,1,35521.63,0
7701,15715184,Harish Patel,752,Spain,Female,31,4,144637.86,2,1,0,40496.72,0
7702,15702801,Vikram Bose,677,France,Female,29,3,86616.35,1,0,0,91903.9,1
7703,15719931,Vikram Verma,850,France,Male,31,8,0.0,2,1,0,178667.7,0
7704,15806081,Vikram Mishra,608,Germany,Female,48,2,127924.25,2,1,0,32202.61,0
7705,15796336,Maharaj Sharma,786,Spain,Female,34,9,0.0,2,1,0,117034.32,0
7706,15647306,Rahul Iyer,777,France,Female,29,9,131240.61,1,1,1,163746.09,1
7707,15742369,Rahul Das,667,Spain,Male,31,5,0.0,2,1,1,20346.69,0
7708,15655859,Amit Bajpai,848,Spain,Male,35,5,120046.74,2,1,0,84710.65,0
7709,15675650,Deepak Das,486,France,Female,39,8,97819.36,1,0,1,120531.31,0
7710,15574119,Shiva Bose,598,Spain,Female,64,1,62979.93,1,1,1,152273.57,0
7711,15754168,Ramesh Mehta,506,France,Female,40,3,0.0,1,1,1,144345.58,0
7712,15763029,Maharaj Das,612,Germany,Male,46,9,161450.03,1,1,1,96961.0,1
7713,15765048,Meena Bose,545,France,Male,30,3,0.0,2,1,0,170307.43,0
7714,15786215,Maharaj Sharma,793,France,Male,56,8,119496.25,2,1,0,29880.99,0
7715,15707559,Nitin Pandey,682,France,Female,30,9,0.0,2,1,1,195104.91,0
7716,15582129,Deepak Reddy,517,France,Male,62,1,43772.66,3,1,0,187756.24,1
7717,15687540,Kavita Bose,684,France,Male,32,9,100249.41,2,0,1,67599.69,0
7718,15787196,Ramesh Chopra,692,Spain,Male,46,2,0.0,2,1,1,105983.09,0
7719,15670898,Anurag Singh,740,France,Female,60,5,108028.08,2,0,0,25980.42,1
7720,15775433,Pooja Bose,666,Germany,Male,71,1,53013.29,2,1,1,112222.64,0
7721,15700693,Priya Verma,693,France,Male,68,2,0.0,2,1,1,59864.96,0
7722,15677955,Pooja Pandey,757,Germany,Male,33,1,122088.67,1,1,0,42581.09,0
7723,15570086,Rohit Nair,684,Germany,Male,18,9,90544.0,1,0,1,4777.23,0
7724,15794875,Shiva Chopra,691,Spain,Male,35,6,0.0,2,0,1,178038.17,0
7725,15673591,Rohit Gupta,842,France,Male,44,3,141252.18,4,0,1,128521.16,1
7726,15631756,Anurag Patel,482,France,Female,35,5,147813.05,2,0,0,109029.72,0
7727,15757617,Sunita Nair,735,France,Male,55,6,134140.68,1,1,0,2267.88,0
7728,15612729,Harish Chopra,681,France,Female,63,7,0.0,2,1,1,55054.48,0
7729,15637857,Kavita Reddy,616,France,Female,31,8,0.0,1,0,1,76456.17,0
7730,15681007,Neha Reddy,850,France,Female,35,2,128548.49,4,1,0,75478.95,1
7731,15593622,Pooja Chopra,635,France,Male,43,10,122198.21,2,0,1,179144.54,0
7732,15629273,Meena Joshi,638,Germany,Male,42,8,145177.84,1,1,0,193471.74,1
7733,15765846,Anjali Bose,820,Spain,Female,31,2,94222.53,1,1,0,103570.8,0
7734,15596013,Anurag Mishra,694,Germany,Female,58,1,143212.22,1,0,0,102628.56,1
7735,15722473,Sunita Mishra,713,France,Male,41,3,0.0,2,1,0,55772.04,0
7736,15774936,Kavita Rao,543,Germany,Male,41,6,143350.41,1,1,1,192070.16,1
7737,15685640,Deepak Bajpai,649,France,Female,41,3,130931.83,1,1,1,144808.37,0
7738,15566563,Meena Rao,777,France,Female,30,4,137851.31,1,1,0,5008.23,1
7739,15768746,Priya Mishra,561,France,Male,33,6,0.0,2,0,0,173680.39,0
7740,15689952,Sanjay Kumar,724,Spain,Male,41,5,0.0,1,0,1,115753.94,0
7741,15725906,Nitin Singh,665,Spain,Female,51,8,0.0,1,1,1,38928.48,1
7742,15634501,Vikram Reddy,441,France,Male,60,1,140614.15,1,0,1,174381.23,0
7743,15571940,Rohit Das,579,Spain,Male,22,3,118680.57,1,1,1,49829.8,0
7744,15741643,Rahul Reddy,777,Germany,Male,35,7,122917.69,1,1,1,76169.68,0
7745,15806822,Neha Bajpai,739,France,Female,36,0,0.0,2,0,0,133465.57,0
7746,15701166,Kavita Thakur,660,France,Male,40,5,131754.11,2,1,1,38761.61,0
7747,15718531,Ramesh Verma,554,France,Female,35,8,0.0,2,1,1,176779.46,0
7748,15628308,Meena Das,850,France,Female,24,6,0.0,2,1,1,13159.9,0
7749,15585287,Rahul Sharma,842,Germany,Female,35,9,119948.09,1,1,0,48217.97,1
7750,15781619,Nitin Bajpai,785,France,Female,38,1,0.0,1,1,0,134964.85,1
7751,15805162,Kavita Bose,550,France,Male,25,0,0.0,2,1,1,184221.11,0
7752,15588535,Anjali Kumar,750,Spain,Female,39,6,0.0,2,0,0,19264.33,0
7753,15775307,Harish Bose,490,Spain,Female,38,3,97266.1,1,1,1,92797.23,0
7754,15777616,Rohit Patel,605,Germany,Male,28,10,113690.83,1,1,0,33114.24,0
7755,15692291,Maharaj Reddy,563,Spain,Female,42,6,99056.22,2,1,0,154347.95,1
7756,15680843,Meena Nair,675,France,Male,34,8,0.0,2,1,1,184842.21,0
7757,15606232,Vikram Verma,621,Spain,Female,36,7,116338.68,1,1,1,155743.48,0
7758,15641585,Ramesh Iyer,850,France,Male,40,6,97339.99,1,0,1,88815.25,0
7759,15684358,Nitin Menon,711,France,Male,41,3,0.0,2,1,1,193747.57,0
7760,15806389,Suresh Rao,549,Germany,Female,55,1,137592.31,2,0,1,116548.02,1
7761,15641860,Shiva Reddy,764,Germany,Male,34,6,108760.27,2,1,0,166324.79,1
7762,15814237,Neha Gupta,627,Germany,Male,30,3,128770.88,2,1,1,40199.01,0
